mode,batch,layer,groups,mean_query_tokens,mean_active_experts,group_sd_active_experts,mean_expert_coverage,expert_doubling_ratio,query_ratio_vs_vanilla,query_ratio_vs_delayed
vanilla,8,10,4,256.0,123.23321678321679,3.531685861899485,0.4813797530594406,1.1576008321929123,1.0,1.2759513083485094
vanilla,8,11,4,256.0,122.96206293706294,3.095899123326158,0.4803205583479021,1.1548090831965798,1.0,1.2759513083485094
vanilla,8,12,4,256.0,139.1263986013986,4.67756034289313,0.5434624945367132,1.155390907083884,1.0,1.2759513083485094
vanilla,8,13,4,256.0,135.79702797202796,4.455628209847454,0.5304571405157342,1.1457608670756196,1.0,1.2759513083485094
vanilla,8,14,4,256.0,144.7382867132867,2.992662135928546,0.5653839324737762,1.1339227482830088,1.0,1.2759513083485094
vanilla,8,15,4,256.0,133.7361888111888,2.568695951875464,0.5224069875437063,1.1402761336747447,1.0,1.2759513083485094
vanilla,8,16,4,256.0,126.24597902097902,2.4125679790440517,0.4931483555506993,1.146647274010404,1.0,1.2759513083485094
vanilla,8,17,4,256.0,126.04965034965035,3.7725577041594214,0.4923814466783217,1.1375923606600078,1.0,1.2759513083485094
vanilla,8,18,4,256.0,115.45594405594406,4.746867603990553,0.4509997814685315,1.1395797527021965,1.0,1.2759513083485094
vanilla,8,19,4,256.0,136.2083916083916,3.457595550530876,0.5320640297202797,1.1123993308359306,1.0,1.2759513083485094
